case_id,case_family,document_type,ambiguity_level,missingness_level,noise_level,conflict_level,document_complexity,domain_risk,evidence_strength,ambiguity_bucket,direct_hallucination,casulo_hallucination,hallucination_reduction,residual_delta_index,delta_control_score,evidence_coverage,invented_fields,unsupported_fields,decision
SEED-202-STOCH-0179-RULE_EXTRACTION,rule_extraction,procedure,23,81,73,85,2,medium,35,A1_low,98,30,68,70,85,32,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0180-RULE_EXTRACTION,rule_extraction,policy,47,57,7,33,2,medium,57,A2_medium,80,24,56,49,89,55,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0181-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,79,37,56,64,2,medium,46,A3_high,91,27,64,56,84,41,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0182-AUDIT_DOCUMENTAL,audit_documental,policy_audit,32,89,0,22,4,medium,49,A1_low,82,26,56,59,89,48,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0183-SOFTWARE_REVIEW,software_review,repo_summary,68,65,1,47,5,high,47,A3_high,100,39,61,62,88,44,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0184-SOFTWARE_REVIEW,software_review,release_notes,19,41,29,93,3,high,59,A0_very_low,96,30,66,50,87,57,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0185-RULE_EXTRACTION,rule_extraction,acceptance_criteria,72,53,41,47,2,high,45,A3_high,100,34,66,58,86,41,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0186-SOFTWARE_REVIEW,software_review,release_notes,39,55,98,60,4,medium,42,A1_low,99,32,67,56,85,38,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0187-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,33,82,16,67,2,medium,43,A1_low,82,25,57,67,87,41,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0188-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,76,52,100,97,1,high,29,A3_high,100,35,65,73,81,23,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0189-PARSER_DOCUMENTAL,parser_documental,checklist,50,12,18,69,4,medium,70,A2_medium,64,20,44,36,87,67,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0190-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,29,32,40,70,3,medium,62,A1_low,61,19,42,42,87,60,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0191-SOFTWARE_REVIEW,software_review,incident_log,20,41,29,81,3,medium,61,A0_very_low,79,25,54,47,88,59,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0192-RULE_EXTRACTION,rule_extraction,business_rule_sheet,53,81,73,47,3,medium,33,A2_medium,100,33,67,68,85,29,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0193-SOFTWARE_REVIEW,software_review,test_report,23,11,18,93,2,medium,73,A1_low,68,20,48,35,87,72,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0194-AUDIT_DOCUMENTAL,audit_documental,policy_audit,38,98,24,50,3,high,36,A1_low,100,33,67,73,86,34,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0195-RULE_EXTRACTION,rule_extraction,procedure,0,51,83,81,5,medium,53,A0_very_low,95,31,64,49,87,51,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0196-SOFTWARE_REVIEW,software_review,test_report,3,40,81,56,3,medium,61,A0_very_low,75,23,52,38,88,58,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0197-RULE_EXTRACTION,rule_extraction,procedure,73,45,44,2,2,medium,55,A3_high,85,25,60,43,88,51,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0198-RULE_EXTRACTION,rule_extraction,business_rule_sheet,19,92,91,11,2,high,39,A0_very_low,100,31,69,57,87,36,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0199-SOFTWARE_REVIEW,software_review,release_notes,68,22,0,69,1,high,63,A3_high,90,26,64,45,86,60,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0200-RULE_EXTRACTION,rule_extraction,procedure,12,68,71,70,3,high,46,A0_very_low,100,33,67,57,87,43,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0201-RULE_EXTRACTION,rule_extraction,procedure,28,23,28,46,1,medium,72,A1_low,64,18,46,31,89,70,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0202-SOFTWARE_REVIEW,software_review,repo_summary,33,3,94,29,4,medium,72,A1_low,76,24,52,20,87,68,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0203-PARSER_DOCUMENTAL,parser_documental,email_request,94,7,86,75,5,low,50,A4_extreme,73,24,49,48,81,44,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0204-SOFTWARE_REVIEW,software_review,repo_summary,88,55,45,1,5,medium,47,A4_extreme,100,33,67,52,87,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0205-RULE_EXTRACTION,rule_extraction,acceptance_criteria,45,16,47,88,2,medium,62,A2_medium,84,25,59,43,85,59,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0206-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,23,21,21,40,3,medium,76,A1_low,63,19,44,27,90,74,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0207-RULE_EXTRACTION,rule_extraction,procedure,48,24,15,69,2,high,65,A2_medium,94,28,66,42,87,63,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0208-PARSER_DOCUMENTAL,parser_documental,email_request,82,53,30,25,3,medium,48,A4_extreme,73,22,51,55,87,44,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0209-RULE_EXTRACTION,rule_extraction,acceptance_criteria,20,88,48,50,2,high,41,A0_very_low,100,31,69,64,87,39,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0210-SOFTWARE_REVIEW,software_review,repo_summary,24,79,85,49,5,high,39,A1_low,100,39,61,61,86,35,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0211-RULE_EXTRACTION,rule_extraction,procedure,48,36,44,89,5,medium,52,A2_medium,100,34,66,54,85,49,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0212-RULE_EXTRACTION,rule_extraction,acceptance_criteria,54,68,50,20,2,high,46,A2_medium,100,31,69,55,88,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0213-SOFTWARE_REVIEW,software_review,release_notes,34,11,81,38,2,medium,69,A1_low,70,21,49,26,87,65,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0214-RULE_EXTRACTION,rule_extraction,policy,32,45,36,64,3,high,57,A1_low,100,31,69,48,87,55,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0215-SOFTWARE_REVIEW,software_review,incident_log,61,53,41,72,3,medium,44,A3_high,97,30,67,62,85,40,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0216-SOFTWARE_REVIEW,software_review,release_notes,17,88,59,9,5,medium,46,A0_very_low,89,29,60,53,89,44,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0217-RULE_EXTRACTION,rule_extraction,business_rule_sheet,16,74,35,36,1,medium,53,A0_very_low,73,21,52,52,90,51,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0218-AUDIT_DOCUMENTAL,audit_documental,policy_audit,51,42,6,84,2,medium,55,A2_medium,80,24,56,55,86,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0219-SOFTWARE_REVIEW,software_review,repo_summary,51,26,62,63,1,high,57,A2_medium,92,27,65,44,85,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0220-RULE_EXTRACTION,rule_extraction,acceptance_criteria,43,63,75,97,4,medium,36,A2_medium,100,36,64,69,84,32,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0221-RULE_EXTRACTION,rule_extraction,business_rule_sheet,54,24,97,100,5,medium,47,A2_medium,100,37,63,53,82,42,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0222-SOFTWARE_REVIEW,software_review,incident_log,49,98,30,82,3,medium,27,A2_medium,100,33,67,84,84,24,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0223-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,17,73,59,20,3,medium,52,A0_very_low,75,23,52,48,89,50,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0224-PARSER_DOCUMENTAL,parser_documental,email_request,66,87,44,15,2,low,36,A3_high,61,18,43,66,86,32,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0225-AUDIT_DOCUMENTAL,audit_documental,policy_audit,85,25,71,98,4,high,43,A4_extreme,100,40,60,60,81,37,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0226-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,90,58,19,94,4,medium,35,A4_extreme,100,35,65,76,83,31,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0227-RULE_EXTRACTION,rule_extraction,business_rule_sheet,83,8,42,56,2,medium,61,A4_extreme,89,26,63,40,85,56,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0228-SOFTWARE_REVIEW,software_review,release_notes,77,26,9,23,5,medium,65,A3_high,90,29,61,38,88,62,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0229-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,46,6,62,55,3,high,69,A2_medium,88,27,61,30,86,65,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0230-AUDIT_DOCUMENTAL,audit_documental,policy_audit,9,23,37,31,1,high,78,A0_very_low,59,16,43,23,90,77,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0231-PARSER_DOCUMENTAL,parser_documental,service_intake,11,68,80,60,3,low,46,A0_very_low,56,18,38,55,87,43,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0232-RULE_EXTRACTION,rule_extraction,policy,35,98,40,60,2,high,33,A1_low,100,35,65,75,85,30,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0233-SOFTWARE_REVIEW,software_review,test_report,26,98,43,76,1,medium,32,A1_low,89,26,63,77,85,30,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0234-SOFTWARE_REVIEW,software_review,test_report,45,88,98,4,4,high,34,A2_medium,100,37,63,60,86,29,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0235-RULE_EXTRACTION,rule_extraction,procedure,18,33,69,53,4,medium,63,A0_very_low,84,27,57,37,88,60,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0236-SOFTWARE_REVIEW,software_review,test_report,59,62,44,0,4,high,51,A2_medium,100,33,67,48,89,47,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0237-SOFTWARE_REVIEW,software_review,test_report,24,36,22,84,5,medium,62,A1_low,88,29,59,46,87,60,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0238-RULE_EXTRACTION,rule_extraction,policy,84,76,43,66,2,high,29,A4_extreme,100,40,60,77,83,24,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0239-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,46,72,34,3,4,high,51,A2_medium,98,31,67,50,90,48,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0240-RULE_EXTRACTION,rule_extraction,procedure,12,6,72,22,4,medium,81,A0_very_low,68,22,46,14,89,78,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0241-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,3,68,73,48,1,medium,51,A0_very_low,68,19,49,50,88,49,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0242-PARSER_DOCUMENTAL,parser_documental,email_request,10,84,6,80,1,low,47,A0_very_low,49,14,35,65,88,46,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0243-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,57,61,36,95,5,medium,39,A2_medium,100,34,66,70,84,36,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0244-PARSER_DOCUMENTAL,parser_documental,form_record,25,92,63,56,3,medium,35,A1_low,73,23,50,69,85,32,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0245-AUDIT_DOCUMENTAL,audit_documental,policy_audit,36,27,66,58,1,medium,61,A1_low,69,20,49,39,86,58,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0246-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,95,86,68,60,2,medium,19,A4_extreme,100,33,67,85,81,13,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0247-PARSER_DOCUMENTAL,parser_documental,service_intake,18,95,53,17,1,medium,43,A0_very_low,58,17,41,59,88,41,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0248-RULE_EXTRACTION,rule_extraction,policy,71,8,53,7,5,high,70,A3_high,100,34,66,25,87,66,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0249-PARSER_DOCUMENTAL,parser_documental,form_record,7,66,62,36,5,low,54,A0_very_low,56,19,37,46,89,52,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0250-SOFTWARE_REVIEW,software_review,test_report,59,80,57,80,3,high,29,A2_medium,100,39,61,77,83,25,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0251-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,48,0,83,51,2,low,68,A2_medium,49,15,34,27,85,64,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0252-PARSER_DOCUMENTAL,parser_documental,service_intake,94,61,58,33,5,medium,36,A4_extreme,89,29,60,64,84,31,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0253-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,50,58,56,31,2,medium,49,A2_medium,80,24,56,51,87,45,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0254-RULE_EXTRACTION,rule_extraction,acceptance_criteria,94,36,42,49,1,high,47,A4_extreme,100,32,68,55,84,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0255-SOFTWARE_REVIEW,software_review,incident_log,41,22,84,96,3,medium,53,A2_medium,92,29,63,48,83,49,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0256-PARSER_DOCUMENTAL,parser_documental,checklist,22,18,88,57,3,low,65,A1_low,50,16,34,32,86,61,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0257-SOFTWARE_REVIEW,software_review,incident_log,52,86,88,66,5,medium,26,A2_medium,100,38,62,76,83,21,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0258-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,35,58,8,61,2,high,55,A1_low,88,26,62,54,89,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0259-PARSER_DOCUMENTAL,parser_documental,checklist,70,44,18,99,4,low,46,A3_high,69,22,47,65,84,43,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0260-SOFTWARE_REVIEW,software_review,release_notes,41,41,56,81,3,medium,51,A2_medium,90,28,62,53,85,48,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0261-SOFTWARE_REVIEW,software_review,repo_summary,17,19,1,58,5,medium,79,A0_very_low,73,24,49,28,90,78,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0262-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,80,99,49,39,3,high,23,A3_high,100,39,61,82,83,18,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0263-PARSER_DOCUMENTAL,parser_documental,email_request,100,57,71,51,4,medium,32,A4_extreme,90,28,62,69,83,26,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0264-SOFTWARE_REVIEW,software_review,test_report,87,11,26,20,4,high,67,A4_extreme,100,32,68,33,87,63,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0265-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,43,95,6,2,1,medium,46,A2_medium,71,20,51,60,89,44,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0266-PARSER_DOCUMENTAL,parser_documental,email_request,70,44,46,72,1,low,46,A3_high,59,17,42,59,84,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0267-SOFTWARE_REVIEW,software_review,repo_summary,52,50,35,22,2,high,56,A2_medium,92,27,65,45,88,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0268-PARSER_DOCUMENTAL,parser_documental,email_request,75,2,84,69,2,low,58,A3_high,58,17,41,39,83,52,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0269-SOFTWARE_REVIEW,software_review,release_notes,41,42,63,99,3,high,47,A2_medium,100,35,65,58,84,43,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0270-SOFTWARE_REVIEW,software_review,release_notes,36,18,23,59,4,high,71,A1_low,92,29,63,34,88,69,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0271-PARSER_DOCUMENTAL,parser_documental,service_intake,45,0,77,97,1,low,63,A2_medium,51,15,36,38,83,59,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0272-SOFTWARE_REVIEW,software_review,release_notes,91,85,28,69,1,high,25,A4_extreme,100,37,63,84,83,21,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0273-PARSER_DOCUMENTAL,parser_documental,service_intake,44,52,50,6,4,medium,58,A2_medium,64,20,44,40,89,55,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0274-SOFTWARE_REVIEW,software_review,release_notes,50,65,48,79,1,high,40,A2_medium,100,31,69,67,85,37,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0275-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,33,90,30,25,2,medium,43,A1_low,78,23,55,61,88,41,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0276-PARSER_DOCUMENTAL,parser_documental,checklist,85,12,72,87,4,low,50,A4_extreme,70,22,48,51,82,44,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0277-RULE_EXTRACTION,rule_extraction,procedure,71,35,79,3,2,high,55,A3_high,100,30,70,39,86,50,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0278-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,52,7,23,62,4,high,72,A2_medium,91,29,62,33,87,69,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0279-SOFTWARE_REVIEW,software_review,incident_log,37,85,85,30,5,medium,36,A1_low,100,34,66,62,86,32,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0280-RULE_EXTRACTION,rule_extraction,acceptance_criteria,18,28,56,100,4,medium,60,A0_very_low,90,29,61,45,86,58,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0281-SOFTWARE_REVIEW,software_review,release_notes,25,95,97,25,2,high,33,A1_low,100,32,68,64,85,29,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0282-PARSER_DOCUMENTAL,parser_documental,form_record,61,22,96,65,4,low,51,A3_high,65,21,44,46,83,46,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0283-AUDIT_DOCUMENTAL,audit_documental,policy_audit,89,41,89,37,5,high,41,A4_extreme,100,41,59,55,83,35,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0284-PARSER_DOCUMENTAL,parser_documental,checklist,71,87,3,74,1,medium,32,A3_high,75,22,53,81,85,29,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0285-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,98,79,48,87,5,high,20,A4_extreme,100,47,53,88,81,15,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0286-RULE_EXTRACTION,rule_extraction,acceptance_criteria,34,29,100,76,4,medium,53,A1_low,98,31,67,45,84,49,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0287-RULE_EXTRACTION,rule_extraction,business_rule_sheet,91,92,65,76,3,high,15,A4_extreme,100,47,53,91,80,9,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0288-SOFTWARE_REVIEW,software_review,incident_log,66,8,77,76,4,high,57,A3_high,100,36,64,42,83,52,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0289-SOFTWARE_REVIEW,software_review,repo_summary,64,84,11,8,4,medium,44,A3_high,94,30,64,61,88,41,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0290-RULE_EXTRACTION,rule_extraction,acceptance_criteria,39,70,1,58,1,medium,50,A1_low,80,23,57,60,89,48,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0291-SOFTWARE_REVIEW,software_review,test_report,36,3,26,0,4,medium,86,A1_low,62,20,42,11,91,84,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0292-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,63,10,80,9,5,medium,67,A3_high,83,27,56,25,87,62,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0293-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,14,11,26,40,4,high,82,A0_very_low,73,23,50,20,90,81,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0294-RULE_EXTRACTION,rule_extraction,business_rule_sheet,83,64,7,95,2,medium,36,A4_extreme,100,33,67,77,84,32,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0295-PARSER_DOCUMENTAL,parser_documental,form_record,51,98,52,31,5,medium,31,A2_medium,83,27,56,72,85,27,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0296-RULE_EXTRACTION,rule_extraction,procedure,35,17,31,27,3,high,75,A1_low,83,25,58,25,89,73,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0297-RULE_EXTRACTION,rule_extraction,procedure,79,87,9,96,4,medium,26,A3_high,100,39,61,88,83,23,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0298-SOFTWARE_REVIEW,software_review,release_notes,77,82,94,30,3,high,26,A3_high,100,40,60,71,83,20,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0299-AUDIT_DOCUMENTAL,audit_documental,policy_audit,87,59,34,98,4,medium,32,A4_extreme,100,35,65,77,83,28,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-202-STOCH-0300-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,5,28,51,38,2,high,73,A0_very_low,68,20,48,27,90,71,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
